#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
E2EDD10,,1,no,no,HPN1,Danger Label Number 1,4,4,-,O
E2EDD10,,1,no,no,HPN2,Danger Label Number 2,4,4,-,O
E2EDD10,,1,no,no,HPN3,Danger Label Number 3,4,4,-,O
E2EDD10,,1,no,no,HPN4,Danger Label Number 4,4,4,-,O
E2EDD10,,1,no,no,HPN5,Danger Label Number 5,4,4,-,O
E2EDD10,,1,no,no,HPN6,Danger Label Number 6,4,4,-,O
E2EDD10,,1,no,no,HPN7,Danger Label Number 7,4,4,-,O
E2EDD10,,1,no,no,LAB1,Label Number 1,7,7,-,O
E2EDD10,,1,no,no,LAB2,Label Number 2,7,7,-,O
E2EDD10,,1,no,no,LAB3,Label Number 3,7,7,-,O
E2EDD10,,1,no,no,LAB4,Label Number 4,7,7,-,O
E2EDD10,,1,no,no,LAB5,Label Number 5,7,7,-,O
E2EDD10,,1,no,no,LAB6,Label Number 6,7,7,-,O
E2EDD10,,1,no,no,LAB7,Label Number 7,7,7,-,O
E2EDD10,,1,no,no,LAB8,Label Number 8,7,7,-,O
E2EDD10,,1,no,no,LAB9,Label Number 9,7,7,-,O
E2EDD10,,1,no,no,LAB10,Label Number 10,7,7,-,O
E2EDD10,,1,no,no,PBI,Poisonous by Inhalation,1,1,-,O
E2EDD10,,1,no,no,DGPTA,Shipping by Mail Permitted,1,1,-,O
E2EDD10,,1,no,no,NHME,For IDoc Only: Non-Dangerous Goods Empty Transport,1,1,-,O
E2EDD10,,1,no,no,DGSHE,Schedule of Class 7,4,4,-,O
E2EDD10,,1,no,no,PIMDG,Note on Regulation,10,10,-,O
E2EDD10,,1,no,no,SPPRO,Special Provision,5,5,-,O
E2EDD10,,1,no,no,MAPOL,Marine Pollutant,2,2,-,O
E2EDD10,,1,no,no,EXCEP,Exception and Agreement Number,40,40,-,O
E2EDD10,,1,no,no,AGRNO,Exception and Agreement Number,30,30,-,O
E2EDD10,,1,no,no,REGNO,Approval no.,30,30,-,O
E2EDD10,,1,no,no,SDGCL,Dangerous Goods Class,3,3,-,O
E2EDD10,,1,no,no,TDGCL,Dangerous Goods Class,3,3,-,O
E2EDD10,,1,no,no,Name,Name of Dangerous Goods Regulation,132,132,-,O
E2EDD10,,1,no,no,RVLID,Validity Area,10,10,-,O
E2EDD10,,1,no,no,MOS1,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS2,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS3,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS4,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS5,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS6,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS7,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS8,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOS9,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,MOSA,Dangerous Goods Transport Type,3,3,-,O
E2EDD10,,1,no,no,DGTNA,Transport Not Permitted,1,1,-,O
E2EDD10,,1,no,no,DGWOS,Processing Status for Basic Data and Master Data,2,2,-,O
E2EDD10,,1,no,no,SCASE,Special Case (Packing Check),1,1,-,O
E2EDD10,,1,no,no,EIMDG,Regulation Edition,4,4,-,O
E2EDD10,,1,no,no,MSEPR1,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR2,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR3,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR4,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR5,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR6,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR7,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR8,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPR9,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRA,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRB,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRC,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRD,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRE,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRF,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRG,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MSEPRH,Dynamic Key (Segregation Rule),4,4,-,O
E2EDD10,,1,no,no,MLOAR1,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR2,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR3,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR4,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR5,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR6,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR7,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR8,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOAR9,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,MLOARA,Mixed loading rule,6,6,-,O
E2EDD10,,1,no,no,RSMLG1,Regulation-dependent mixed loading group,4,4,-,O
E2EDD10,,1,no,no,RSMLG2,Regulation-dependent mixed loading group,4,4,-,O
E2EDD10,,1,no,no,RSMLG3,Regulation-dependent mixed loading group,4,4,-,O
E2EDD10,,1,no,no,ESMLG1,Enterprise-spec. mixed loading groups,4,4,-,O
E2EDD10,,1,no,no,ESMLG2,Enterprise-spec. mixed loading groups,4,4,-,O
E2EDD10,,1,no,no,ESMLG3,Enterprise-spec. mixed loading groups,4,4,-,O
E2EDD10,,1,no,no,PPDG1,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG2,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG3,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG4,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG5,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG6,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG7,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG8,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDG9,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGA,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGB,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGC,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGE,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGF,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,PPDGG,Profile for Dangerous Goods User-Defined Text,2,2,-,O
E2EDD10,,1,no,no,LFDNR,Counter used to differentiate between data base entries,4,4,-,O
E2EDD10,,1,no,no,SUBPOS_NR,Subitem Counter,6,6,-,O
E2EDD10,,1,no,no,DG_NET_WEIGHT,Dangerous goods - net weight,17,17,-,O
E2EDD10,,1,no,no,DG_GROSS_WEIGHT,Dangerous Goods - Gross Weight,17,17,-,O
E2EDD10,,1,no,no,DG_WEIGHT_U,Weight Unit,3,3,-,O
E2EDD10,,1,no,no,LANGU,Language key,2,2,-,O
E2EDD11,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD11,,1,no,no,segnam,Segment,23,23,-,O
E2EDD11,,1,no,no,mandt,Client,3,3,-,O
E2EDD11,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD11,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD11,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD11,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD11,,1,no,no,VKTRT,Description of Mode-of-Transport Category,60,60,-,O
E2EDD11,,1,no,no,DGNA,Dangerous Goods Description,132,132,-,O
E2EDD11,,1,no,no,DGRESD2,Description for Hazard-Inducing Substance,132,132,-,O
E2EDD11,,1,no,no,DGRESD,Description for Hazard-Inducing Substance,132,132,-,O
E2EDD11,,1,no,no,DGRESD3,Description for Hazard-Inducing Substance,132,132,-,O
E2EDD11,,1,no,no,DGREDMP,Description for Hazard-Inducing Substance,132,132,-,O
E2EDD11,,1,no,no,DGREDRQ,Description for Hazard-Inducing Substance,132,132,-,O
E2EDD15,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD15,,1,no,no,segnam,Segment,23,23,-,O
E2EDD15,,1,no,no,mandt,Client,3,3,-,O
E2EDD15,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD15,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD15,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD15,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD15,,1,no,no,HPN1D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN2D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN3D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN4D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN5D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN6D,Description for Danger Label,132,132,-,O
E2EDD15,,1,no,no,HPN7D,Description for Danger Label,132,132,-,O
E2EDD12,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD12,,1,no,no,segnam,Segment,23,23,-,O
E2EDD12,,1,no,no,mandt,Client,3,3,-,O
E2EDD12,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD12,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD12,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD12,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD12,,1,no,no,STOSU,Aggregate State for Transport,1,1,-,O
E2EDD12,,1,no,no,COTMP,Control Temperature,11,11,-,O
E2EDD12,,1,no,no,TPCUN,Temperature Unit (Control),3,3,-,O
E2EDD12,,1,no,no,EMTMP,Emergency Temperature,11,11,-,O
E2EDD12,,1,no,no,TPEUN,Temperature Unit (Emergency),3,3,-,O
E2EDD12,,1,no,no,FLTMP,Flash Point,11,11,-,O
E2EDD12,,1,no,no,TPFUN,Temperature Unit (Flame),3,3,-,O
E2EDD12,,1,no,no,TPSNL,Temperature Sensitivity (Lower Limit),11,11,-,O
E2EDD12,,1,no,no,TPSLU,Unit for temperature sensitivity (lower limit),3,3,-,O
E2EDD12,,1,no,no,TPSNH,Temperature sensitivity (upper limit),11,11,-,O
E2EDD12,,1,no,no,TPSHU,Temperature Unit (Sensitivity - Upper Limit),3,3,-,O
E2EDD12,,1,no,no,COWE,Water Pollution Class,1,1,-,O
E2EDD12,,1,no,no,VBFC,VbF Class,4,4,-,O
E2EDD12,,1,no,no,SDCL,Storage Hazard Class,4,4,-,O
E2EDD12,,1,no,no,SOOWA,Solubility of water,15,15,-,O
E2EDD12,,1,no,no,USOOW,Unit for solubility of water,3,3,-,O
E2EDD12,,1,no,no,DENFEE,Density I,13,13,-,O
E2EDD12,,1,no,no,UDENFE,Unit for density I,3,3,-,O
E2EDD12,,1,no,no,DENTWE,Density II,13,13,-,O
E2EDD12,,1,no,no,UDENTWE,Unit for density II,3,3,-,O
E2EDD12,,1,no,no,DENFIF,Density III,13,13,-,O
E2EDD12,,1,no,no,UDENFI,Unit for density III,3,3,-,O
E2EDD12,,1,no,no,BUDEN,Bulk Density,13,13,-,O
E2EDD12,,1,no,no,UBUDE,Unit for Bulk Density,3,3,-,O
E2EDD12,,1,no,no,BOPOI,Boiling Point,11,11,-,O
E2EDD12,,1,no,no,UBOPO,Unit for Boiling Point,3,3,-,O
E2EDD12,,1,no,no,VISCO,Viscosity,11,11,-,O
E2EDD12,,1,no,no,UVISC,Unit for Viscosity,3,3,-,O
E2EDD12,,1,no,no,STPRES,Vapor Pressure,13,13,-,O
E2EDD12,,1,no,no,USTPRE,Unit for vapor pressure,3,3,-,O
E2EDD12,,1,no,no,HYGRO,Hygroscopicity,1,1,-,O
E2EDD12,,1,no,no,MEPOI,Melting Point,11,11,-,O
E2EDD12,,1,no,no,UMEPO,Unit for Melting Point,3,3,-,O
E2EDD12,,1,no,no,COOEX,Coefficient of Expansion,11,11,-,O
E2EDD12,,1,no,no,UCOOE,Unit for Coefficient of Expansion,3,3,-,O
E2EDD12,,1,no,no,MTMPF,Medium Temperature of Liquid During Filling,11,11,-,O
E2EDD12,,1,no,no,UMTMP,Unit for medium filling temperature,3,3,-,O
E2EDD12,,1,no,no,PAI,Limited Quantity (LQ) Inner Packaging,11,11,-,O
E2EDD12,,1,no,no,PAIU,Unit of Meas. for Limited Quantity (LQ) Inner Packaging,3,3,-,O
E2EDD12,,1,no,no,PAO,Limited Quantity (LQ) Outer Packaging,11,11,-,O
E2EDD12,,1,no,no,PAOU,Unit of Meas. for Limited Quantity (LQ) Outer Packaging,3,3,-,O
E2EDD12,,1,no,no,RQA,Reportable Quantity,11,11,-,O
E2EDD12,,1,no,no,RQU,Unit of measure for reportable quantities,3,3,-,O
E2EDD12,,1,no,no,MINQ,Minimum Quantity for Listed Goods,11,11,-,O
E2EDD12,,1,no,no,MINU,Unit of Measurement Minimum Quantity (Listed Goods),3,3,-,O
E2EDD12,,1,no,no,MAXQ,Maximum Quantity for Listed Goods,11,11,-,O
E2EDD12,,1,no,no,MAXU,Unit of Measurement Maximum Quantity (Listed Goods),3,3,-,O
E2EDD12,,1,no,no,RELQ,Exemption (ADR 1.1.3.6),11,11,-,O
E2EDD12,,1,no,no,RELU,Unit of Measure Quantity Limit,3,3,-,O
E2EDD12,,1,no,no,MULRQ,Multiplication Factor Exemption (ADR 1.1.3.6),4,4,-,O
E2EDD12,,1,no,no,RCHEM,Notification Status (Law on Control of Toxic Substances),1,1,-,O
E2EDD12,,1,no,no,STOPA,Packaging Mark,1,1,-,O
E2EDD12,,1,no,no,PASI,Maximum Quantity per Package,11,11,-,O
E2EDD12,,1,no,no,UPASI,Unit of Measurement for Single Packaging,3,3,-,O
E2EDD12,,1,no,no,PAGW,Limited Quantity (LQ) Gross Weight,11,11,-,O
E2EDD12,,1,no,no,UPAGW,Unit of Measurement for Limited Quantity (LQ) Gross,3,3,-,O
E2EDD12,,1,no,no,MIOWA,Miscibility with Water,11,11,-,O
E2EDD12,,1,no,no,UMIOW,Unit for Miscibility with Water,3,3,-,O
E2EDD12,,1,no,no,RQA2,Reportable Quantity,11,11,-,O
E2EDD12,,1,no,no,RQU2,Unit of measure for reportable quantities,3,3,-,O
E2EDD12,,1,no,no,EXPL_NET,Net Explosive Substance Mass,11,11,-,O
E2EDD12,,1,no,no,EXPL_NET_U,Unit for Net Explosive Substance Mass,3,3,-,O
E2EDD12,,1,no,no,EXPL_REL_PERCENT,Relative Net Explosive Substance Percentage,9,9,-,O
E2EDD12,,1,no,no,ACTVTY_MAX,Maximum Activity,11,11,-,O
E2EDD12,,1,no,no,ACTVTY_MAX_U,Unit of Maximum Activity,3,3,-,O
E2EDD12,,1,no,no,ACTVTY_MAX_REL,Relative Maximum Activity,11,11,-,O
E2EDD12,,1,no,no,ACTVTY_MAX_REL_U,Unit of Relative Maximum Activity,3,3,-,O
E2EDD12,,1,no,no,TRANSP_INDEX,Transport Index,9,9,-,O
E2EDD12,,1,no,no,CRIT_SAF_INDEX,Criticality Safety Index,9,9,-,O
E2EDD12,,1,no,no,PACKAGE_CAT,Category of Package,15,15,-,O
E2EDD12,,1,no,no,ACTVTY_SINGLE_A2,Single Activity as Multiple of A2 Value,11,11,-,O
E2EDD12,,1,no,no,LTSK,Air Transport Safety Code,1,1,-,O
E2EDD12,,1,no,no,EMV,Electromagnetic Compatibility,1,1,-,O
E2EDD12,,1,no,no,FSAK,Parachute Drop Code,1,1,-,O
E2EDD12,,1,no,no,SFK,Thrust Code,1,1,-,O
E2EDD12,,1,no,no,MUNAKODE,Ammunition Code,4,4,-,O
E2EDD12,,1,no,no,EXNUMBER,EX-Number,12,12,-,O
E2EDD12,,1,no,no,PINEQ,Excepted Quantity: Packing Instruction Number,25,25,-,O
E2EDD12,,1,no,no,EXC_QUANT_IP,Excepted Quantity: Maximum Quantity/Volume Inner Packaging,11,11,-,O
E2EDD12,,1,no,no,EXC_QUANT_IP_U,Excepted Quantity: Unit of Meas. for Max.Qty Inner Packaging,3,3,-,O
E2EDD12,,1,no,no,EXC_QUANT_OP,Excepted Quantity: Maximum Quantity/Volume Outer Packaging,11,11,-,O
E2EDD12,,1,no,no,EXC_QUANT_OP_U,Excepted Quantity: Unit of Meas. for Max.Qty Outer Packaging,3,3,-,O
E2EDD12,,1,no,no,DANLAB01,Danger Label Number 1,10,10,-,O
E2EDD12,,1,no,no,DANLAB02,Danger Label Number 2,10,10,-,O
E2EDD12,,1,no,no,DANLAB03,Danger Label Number 3,10,10,-,O
E2EDD12,,1,no,no,DANLAB04,Danger Label Number 4,10,10,-,O
E2EDD12,,1,no,no,DANLAB05,Danger Label Number 5,10,10,-,O
E2EDD12,,1,no,no,DANLAB06,Danger Label Number 6,10,10,-,O
E2EDD12,,1,no,no,DANLAB07,Danger Label Number 7,10,10,-,O
E2EDD16,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD16,,1,no,no,segnam,Segment,23,23,-,O
E2EDD16,,1,no,no,mandt,Client,3,3,-,O
E2EDD16,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD16,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD16,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD16,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD16,,1,no,no,Name,Name for state of aggregation,20,20,-,O
E2EDD16,,1,no,no,COWED,Description of Water Pollution Class,132,132,-,O
E2EDD16,,1,no,no,FORM_PHYS_CHEM_D,Description of Physical and Chemical Form,132,132,-,O
E2EDD16,,1,no,no,TUNNEL_RESTRICTION_CODE,Description for Transport Type,132,132,-,O
E2EDD13,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD13,,1,no,no,segnam,Segment,23,23,-,O
E2EDD13,,1,no,no,mandt,Client,3,3,-,O
E2EDD13,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD13,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD13,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD13,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD13,,1,no,no,EDIQ,EDI: Qualifier for selecting hazard notes,2,2,-,O
E2EDD13,,1,no,no,DAIN,Hazard Note,4,4,-,O
E2EDD13,,1,no,no,DAID,Text for Hazard Note,132,132,-,O
E2EDDH3,,1,no,yes,landmark,landmark,7,7,-,O
E2EDDH3,,1,no,no,segnam,Segment,23,23,-,O
E2EDDH3,,1,no,no,mandt,Client,3,3,-,O
E2EDDH3,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDDH3,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDDH3,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDDH3,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDDH3,,1,no,no,FUNCTION,Function (for transferred text),3,3,-,O
E2EDDH3,,1,no,no,TDOBJECT,Texts: Application Object,10,10,-,O
E2EDDH3,,1,no,no,Name,Name,70,70,-,O
E2EDDH3,,1,no,no,TDID,Text ID,4,4,-,O
E2EDDH3,,1,no,no,TDTEXTTYPE,TDTEXTTYPE SAPscript: Format of Text,6,6,-,O
E2EDDH3,,1,no,no,LANGUA_ISO,Language key,2,2,-,O
E2EDDH3,,1,no,no,PHRSEL,Phrase Set,30,30,-,O
E2EDDH3,,1,no,no,Identification,Identification (DGTM2 field name),61,61,-,O
E2EDDH3,,1,no,no,LANGUA_PHR,Phrase language,1,1,-,O
E2EDDP3,,1,no,yes,landmark,landmark,7,7,-,O
E2EDDP3,,1,no,no,segnam,Segment,23,23,-,O
E2EDDP3,,1,no,no,mandt,Client,3,3,-,O
E2EDDP3,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDDP3,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDDP3,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDDP3,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDDP3,,1,no,no,TDFORMAT,Tag column,2,2,-,O
E2EDDP3,,1,no,no,TDLINE,Text Line,132,132,-,O
E2EDD14,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD14,,1,no,no,segnam,Segment,23,23,-,O
E2EDD14,,1,no,no,mandt,Client,3,3,-,O
E2EDD14,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD14,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD14,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD14,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD14,,1,no,no,DGARAND,Exemption,1,1,-,O
E2EDD14,,1,no,no,DGPULIM,Packed Under 450 l,1,1,-,O
E2EDD14,,1,no,no,DGPAS,Listed Goods,1,1,-,O
E2EDD14,,1,no,no,DGREPQU,Indicator: Reportable quantity,1,1,-,O
E2EDD14,,1,no,no,DGEXCQU,Excepted Quantity,1,1,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND01,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND02,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND03,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND04,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND05,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND06,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND07,Indicator for Transport,10,10,-,O
E2EDD14,,1,no,no,DGSUP_TRANSIND08,Indicator for Transport,10,10,-,O
E2EDL19,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL19,,1,no,no,segnam,Segment,23,23,-,O
E2EDL19,,1,no,no,mandt,Client,3,3,-,O
E2EDL19,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL19,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL19,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL19,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL19,,1,no,no,QUALF,IDOC Qualifier: Control (Delivery Item),3,3,-,O
E2EDL19,,1,no,no,PARAM,IDOC: Control Parameters,20,20,-,O
E2EDL11,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL11,,1,no,no,segnam,Segment,23,23,-,O
E2EDL11,,1,no,no,mandt,Client,3,3,-,O
E2EDL11,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL11,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL11,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL11,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL11,,1,no,no,SERNR,Serial Number,18,18,-,O
E2EDL11,,1,no,no,UII,Unique Item Identifier,72,72,-,O
E2EDL15,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL15,,1,no,no,segnam,Segment,23,23,-,O
E2EDL15,,1,no,no,mandt,Client,3,3,-,O
E2EDL15,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL15,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL15,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL15,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL15,,1,no,no,ATINN,Internal characteristic,10,10,-,O
E2EDL15,,1,no,no,Characteristic,Characteristic Name,30,30,-,O
E2EDL15,,1,no,no,ATBEZ,Characteristic description,30,30,-,O
E2EDL15,,1,no,no,ATWRT,Characteristic Value,30,30,-,O
E2EDL15,,1,no,no,ATWTB,Characteristic value description,30,30,-,O
E2EDL15,,1,no,no,EWAHR,Tolerance from,24,24,-,O
E2EDL35,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL35,,1,no,no,segnam,Segment,23,23,-,O
E2EDL35,,1,no,no,mandt,Client,3,3,-,O
E2EDL35,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL35,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL35,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL35,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL35,,1,no,no,STAWN,Commodity Code/Import Code Number for Foreign Trade,17,17,-,O
E2EDL35,,1,no,no,EXPRF,Export/Import procedure for foreign trade (5 digits),5,5,-,O
E2EDL35,,1,no,no,EXART,Business Transaction Type for Foreign Trade,2,2,-,O
E2EDL35,,1,no,no,HERKL,Country of origin of the material,3,3,-,O
E2EDL35,,1,no,no,HERKR,Region of origin of material (non-preferential origin),3,3,-,O
E2EDL35,,1,no,no,GRWRT,Statistical value for foreign trade,15,15,-,O
E2EDL35,,1,no,no,PREFE,Preference indicator in export/import,1,1,-,O
E2EDL36,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL36,,1,no,no,segnam,Segment,23,23,-,O
E2EDL36,,1,no,no,mandt,Client,3,3,-,O
E2EDL36,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL36,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL36,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL36,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL36,,1,no,no,STXT1,Description of commodity code - First line,40,40,-,O
E2EDL36,,1,no,no,STXT2,Description of commodity code - Second line,40,40,-,O
E2EDL36,,1,no,no,STXT3,Description of commodity code - Third line,40,40,-,O
E2EDL36,,1,no,no,STXT4,Description of commodity code - Fourth line,40,40,-,O
E2EDL36,,1,no,no,STXT5,Description of commodity code - Fifth line,40,40,-,O
E2EDL36,,1,no,no,STXT6,Description of commodity code - Sixth line,40,40,-,O
E2EDL36,,1,no,no,STXT7,Description of commodity code - Seventh line,40,40,-,O
E2EDL36,,1,no,no,EXPRF_BEZ,Export/import procedure description,30,30,-,O
E2EDL36,,1,no,no,EXART_BEZ,Description of business transaction type,30,30,-,O
E2EDL36,,1,no,no,HERKL_BEZ,Description of country of origin,15,15,-,O
E2EDL36,,1,no,no,HERKR_BEZ,Description of region of origin,20,20,-,O
E2EDL43,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL43,,1,no,no,segnam,Segment,23,23,-,O
E2EDL43,,1,no,no,mandt,Client,3,3,-,O
E2EDL43,,1,no,no,docnum,IDOC Number,16,16,-,O
